,year,instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
648,2017,2017/A/2/WS_300_32_30_70.tgf,300,4800,0.0533333,1,1,1,300.0,300
649,2017,2017/A/2/WS_400_24_30_70.tgf,400,4800,0.03,1,1,1,400.0,400
650,2017,2017/A/5/BA_100_80_4.tgf,101,181,0.0177434,3,20,7,12.5714,66
651,2017,2017/A/5/BA_100_90_2.tgf,101,191,0.0187237,4,10,5,19.2,74
652,2017,2017/A/5/BA_120_40_4.tgf,121,169,0.0115429,6,72,13,4.76923,19
653,2017,2017/A/5/BA_120_80_3.tgf,121,217,0.0148214,4,24,7,14.8571,81
654,2017,2017/A/5/BA_140_70_4.tgf,141,238,0.0119712,4,43,10,10.8,65
655,2017,2017/A/5/BA_160_70_2.tgf,161,272,0.0104934,4,49,15,8.46667,41
656,2017,2017/A/5/BA_160_80_2.tgf,161,289,0.0111493,6,32,11,12.7273,97
657,2017,2017/A/5/BA_180_80_3.tgf,181,325,0.00992033,4,36,10,15.5,119
658,2017,2017/A/5/BA_180_90_5.tgf,181,343,0.0104698,3,18,4,41.75,155
659,2017,2017/A/5/BA_80_80_2.tgf,81,145,0.0221003,3,16,6,11.8333,59
660,2017,2017/A/5/bw2.pfile-3-02.pddl.3.cnf.tgf,282,461,0.00579699,19,205,53,2.45283,10
661,2017,2017/A/5/bw2.pfile-3-02.pddl.4.cnf.tgf,247,391,0.00640889,25,188,59,2.0,2
662,2017,2017/A/5/bw2.pfile-3-07.pddl.1.cnf.tgf,265,493,0.00702029,31,223,42,2.0,2
663,2017,2017/A/5/bw2.pfile-3-08.pddl.1.cnf.tgf,266,495,0.00699587,31,224,42,2.0,2
664,2017,2017/A/5/bw2.pfile-3-08.pddl.4.cnf.tgf,247,391,0.00640889,25,188,59,2.0,2
665,2017,2017/A/5/bw2.pfile-3-08.pddl.5.cnf.tgf,305,523,0.00562214,7,38,8,34.375,219
666,2017,2017/A/5/commuteorg-shuttle_20150308_1938.gml.20.tgf,118,206,0.0147946,5,55,14,5.5,27
667,2017,2017/A/5/confederated-tribes-of-the-umatilla-indian-reservation_20130129_1036.gml.80.tgf,66,268,0.0615243,3,3,3,22.0,51
668,2017,2017/A/5/ER_300_20_10.tgf,301,8969,0.0989945,1,1,1,301.0,301
669,2017,2017/A/5/ER_300_20_5.tgf,301,9032,0.0996898,1,1,1,301.0,301
670,2017,2017/A/5/ER_300_30_10.tgf,301,13578,0.149866,1,1,1,301.0,301
671,2017,2017/A/5/ER_400_30_4.tgf,401,23954,0.148967,1,1,1,401.0,401
672,2017,2017/A/5/ER_400_40_10.tgf,401,32051,0.199321,1,1,1,401.0,401
673,2017,2017/A/5/ER_500_10_4.tgf,501,12502,0.0498086,1,1,1,501.0,501
674,2017,2017/A/5/ER_500_30_3.tgf,501,37487,0.14935,1,1,1,501.0,501
675,2017,2017/A/5/ER_500_40_2.tgf,501,50247,0.200186,1,1,1,501.0,501
676,2017,2017/A/5/ER_500_60_10.tgf,501,75147,0.299389,1,1,1,501.0,501
677,2017,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
678,2017,2017/A/5/ferry2.pfile-L2-C3-02.pddl.5.cnf.tgf,453,793,0.00386435,3,30,4,106.75,421
679,2017,2017/A/5/ferry2.pfile-L3-C3-010.pddl.1.cnf.tgf,302,541,0.00593176,31,251,51,2.0,2
680,2017,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
681,2017,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
682,2017,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
683,2017,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
684,2017,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
685,2017,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
686,2017,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
687,2017,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
688,2017,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
689,2017,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
690,2017,2017/A/5/WS_300_24_90_10.tgf,300,3600,0.04,1,1,1,300.0,300
691,2017,2017/A/5/WS_300_32_90_10.tgf,300,4800,0.0533333,1,1,1,300.0,300
692,2017,2017/A/5/WS_300_32_90_70.tgf,300,4800,0.0533333,1,1,1,300.0,300
693,2017,2017/A/5/WS_400_16_90_70.tgf,400,3200,0.02,1,1,1,400.0,400
694,2017,2017/A/5/WS_400_24_90_70.tgf,400,4800,0.03,1,1,1,400.0,400
695,2017,2017/A/5/WS_400_32_50_10.tgf,400,6400,0.04,1,1,1,400.0,400
696,2017,2017/A/5/WS_400_32_70_30.tgf,400,6400,0.04,1,1,1,400.0,400
697,2017,2017/A/5/WS_500_24_90_50.tgf,500,6000,0.024,1,1,1,500.0,500
698,2017,2017/A/5/WS_500_32_30_10.tgf,500,8000,0.032,1,1,1,500.0,500
699,2017,2017/A/5/WS_500_32_70_70.tgf,500,8000,0.032,1,1,1,500.0,500
700,2017,2017/C/3/admbuster_100000.tgf,100000,149998,0.000106377,1,100000,0,0.0,1
701,2017,2017/C/3/afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
702,2017,2017/C/3/bw3.pfile-4-01.pddl.1.cnf.tgf,5660,13547,0.000422873,159,5439,221,2.0,2
703,2017,2017/C/3/bw3.pfile-4-02.pddl.1.cnf.tgf,5660,13547,0.000422873,159,5439,221,2.0,2
704,2017,2017/C/3/bw3.pfile-4-07.pddl.1.cnf.tgf,5659,13541,0.000422835,157,5438,221,2.0,2
705,2017,2017/C/3/cango.transit.update_20151216_1627.gml.80.tgf,6321,12971,0.00032464,11,607,439,14.0159,1583
706,2017,2017/C/3/detroit-department-of-transportation_20151202_1517.gml.20.tgf,4227,6004,0.000336029,13,2987,686,2.80758,20
707,2017,2017/C/3/emdec_20150312_1945.gml.80.tgf,4363,10678,0.000560944,8,182,100,42.81,3806
708,2017,2017/C/3/ER_300_10_10.tgf,301,4531,0.0500105,1,1,1,301.0,301
709,2017,2017/C/3/ER_300_10_1.tgf,301,4489,0.0495469,1,1,1,301.0,301
710,2017,2017/C/3/ER_300_10_5.tgf,301,4388,0.0484321,1,1,1,301.0,301
711,2017,2017/C/3/ER_400_10_10.tgf,401,7921,0.0492596,1,1,1,401.0,401
712,2017,2017/C/3/ER_400_10_1.tgf,401,8052,0.0500743,1,1,1,401.0,401
713,2017,2017/C/3/ER_400_10_4.tgf,401,8005,0.049782,1,1,1,401.0,401
714,2017,2017/C/3/ER_400_10_5.tgf,401,8021,0.0498815,1,1,1,401.0,401
715,2017,2017/C/3/ER_400_20_1.tgf,401,16146,0.10041,1,1,1,401.0,401
716,2017,2017/C/3/ER_400_20_5.tgf,401,16043,0.0997693,1,1,1,401.0,401
717,2017,2017/C/3/ER_400_20_7.tgf,401,15745,0.0979161,1,1,1,401.0,401
718,2017,2017/C/3/ER_500_20_1.tgf,501,25253,0.100609,1,1,1,501.0,501
719,2017,2017/C/3/grd_9291_5_9.tgf,9291,2155343,0.0249684,3,781,1,8511.0,8511
720,2017,2017/C/3/greater-cleveland-regional-transit-authority_20140529_0333.gml.80.tgf,4526,10431,0.00050921,11,250,174,25.5747,2610
721,2017,2017/C/3/huston_2015-12.gml.50.tgf,5475,10530,0.000351285,24,1878,1009,4.56492,588
722,2017,2017/C/3/long-island-bus_20110825_1140.gml.50.tgf,3268,5672,0.000531095,17,1293,601,4.28619,155
723,2017,2017/C/3/lta_20150727_0653.normalized.gml.50.tgf,4056,10102,0.000614061,13,637,201,18.01,3028
724,2017,2017/C/3/metlink-archiver_20110625_0239.gml.50.tgf,2978,5289,0.000596382,19,1094,495,4.80606,388
725,2017,2017/C/3/metropolitan-transit-authority-of-harris-county_20150228_0202.gml.20.tgf,6067,9657,0.000262358,14,4033,1126,2.80639,419
726,2017,2017/C/3/municipalidad-de-bahia-blanca_20151216_1926.gml.80.tgf,3849,7086,0.000478305,13,701,556,6.66187,104
727,2017,2017/C/3/new_york_staten_brooklyn_bus_2015-12-23.gml.80.tgf,3496,7739,0.000633202,10,210,137,24.9854,2359
728,2017,2017/C/3/oc-transpo_20131119_1910.gml.80.tgf,3835,9539,0.000648593,8,150,80,47.0625,3298
729,2017,2017/C/3/orange_county_2015-12.gml.50.tgf,4065,8154,0.000493457,15,1050,471,7.40127,1284
730,2017,2017/C/3/orange_county_2015-12.gml.80.tgf,4065,9770,0.000591253,8,183,112,35.6607,3129
731,2017,2017/C/3/sacramento-regional-transit_20151217_1028.gml.50.tgf,3034,5000,0.000543174,21,1355,682,3.46188,140
732,2017,2017/C/3/san_antonio_tx_2016-01.gml.50.tgf,6130,11025,0.000293398,19,2240,1053,4.69421,577
733,2017,2017/C/3/scc_1354_70_20_15.tgf,1354,1283342,0.700011,1,1,1,1354.0,1354
734,2017,2017/C/3/scc_1461_70_20_21.tgf,1461,1494717,0.700259,1,1,1,1461.0,1461
735,2017,2017/C/3/scc_1476_70_15_24.tgf,1476,763960,0.350669,1,2,2,738.0,761
736,2017,2017/C/3/scc_5779_70_20_3.tgf,5779,1606398,0.0481003,20,42,42,137.595,172
737,2017,2017/C/3/scc_5956_60_20_5.tgf,5956,1603696,0.0452077,21,45,45,132.356,159
738,2017,2017/C/3/scc_6586_30_20_5.tgf,6586,1666144,0.0384122,24,46,46,143.174,161
739,2017,2017/C/3/scc_6597_50_20_1.tgf,6597,1695803,0.0389657,22,46,46,143.413,166
740,2017,2017/C/3/scc_6740_50_20_5.tgf,6740,1877419,0.0413277,17,46,46,146.522,169
741,2017,2017/C/3/scc_6832_30_15_5.tgf,6832,1407872,0.0301625,17,40,40,170.8,205
742,2017,2017/C/3/scc_7193_50_15_4.tgf,7193,1756430,0.0339477,17,44,44,163.477,210
743,2017,2017/C/3/scc_7210_40_15_1.tgf,7210,1548868,0.029795,19,49,49,147.143,181
744,2017,2017/C/3/scc_7348_50_20_2.tgf,7348,2202098,0.0407848,15,45,45,163.289,202
745,2017,2017/C/3/scc_7471_50_20_3.tgf,7471,2272428,0.040713,18,41,41,182.22,217
746,2017,2017/C/3/scc_7513_40_15_4.tgf,7513,1783177,0.0315913,16,43,43,174.721,198
747,2017,2017/C/3/scc_7732_30_20_4.tgf,7732,2173018,0.0363479,14,40,40,193.3,228
748,2017,2017/C/3/scc_7816_40_20_4.tgf,7816,2227405,0.0364611,22,47,47,166.298,194
749,2017,2017/C/3/scc_8097_50_10_5.tgf,8097,1874240,0.0285875,19,40,40,202.425,235
750,2017,2017/C/3/scc_8464_50_10_3.tgf,8464,1807680,0.0252331,17,43,43,196.837,236
751,2017,2017/C/3/scc_8555_70_10_4.tgf,8555,2173145,0.0296926,18,47,47,182.021,218
752,2017,2017/C/3/scc_8710_70_10_2.tgf,8710,2343769,0.0308943,18,42,42,207.381,246
753,2017,2017/C/3/scc_8981_50_10_1.tgf,8981,2203149,0.0273146,18,45,45,199.578,239
754,2017,2017/C/3/stb_417_101.tgf,417,5719,0.0328888,2,6,1,412.0,412
755,2017,2017/C/3/stb_430_384.tgf,430,5908,0.0319524,2,14,1,417.0,417
756,2017,2017/C/3/stb_445_363.tgf,445,4240,0.0214114,2,23,1,423.0,423
757,2017,2017/C/3/stb_468_166.tgf,468,3443,0.0157197,3,11,1,458.0,458
758,2017,2017/C/3/stb_482_52.tgf,482,4227,0.0181944,2,13,1,470.0,470
759,2017,2017/C/3/stb_489_36.tgf,489,5771,0.0241342,2,22,1,468.0,468
760,2017,2017/C/3/stb_492_14.tgf,492,5922,0.0244646,2,16,1,477.0,477
761,2017,2017/C/3/stb_497_433.tgf,497,5605,0.0226915,2,9,1,489.0,489
762,2017,2017/C/3/stb_509_283.tgf,509,6330,0.0244325,2,24,1,486.0,486
763,2017,2017/C/3/stb_511_377.tgf,511,6131,0.0234795,2,14,1,498.0,498
764,2017,2017/C/3/stb_514_177.tgf,514,6712,0.0254054,2,21,1,494.0,494
765,2017,2017/C/3/stb_526_325.tgf,526,4919,0.0177789,5,26,3,167.667,498
766,2017,2017/C/3/stb_565_343.tgf,565,7224,0.0226298,2,37,1,529.0,529
767,2017,2017/C/3/stb_568_91.tgf,568,5810,0.0180086,3,15,1,554.0,554
768,2017,2017/C/3/stb_616_477.tgf,616,8134,0.0214359,4,26,2,296.0,579
769,2017,2017/C/3/stb_637_392.tgf,637,4713,0.011615,3,19,1,619.0,619
770,2017,2017/C/3/stb_639_212.tgf,639,5440,0.0133229,2,37,1,603.0,603
771,2017,2017/C/3/stb_771_165.tgf,771,4568,0.00768453,5,39,2,367.0,728
772,2017,2017/C/3/stb_795_191.tgf,795,5149,0.00814683,3,19,1,777.0,777
773,2017,2017/C/3/stb_796_298.tgf,796,4771,0.0075298,3,28,1,769.0,769
774,2017,2017/C/3/taisto-transport-aktsiaselts-archiver_20150319_0103.gml.20.tgf,5802,13252,0.000393664,14,2169,287,13.6585,3273
775,2017,2017/C/3/taisto-transport-aktsiaselts-archiver_20151217_0921.gml.80.tgf,5867,19983,0.000580535,5,143,46,125.435,5634
776,2017,2017/C/3/taisto-transport-aktsiaselts-archiver_20151217_1052.gml.80.tgf,5868,19989,0.000580512,7,184,61,94.1803,5596
777,2017,2017/C/3/taisto-transport-aktsiaselts-archiver_20151219_0123.gml.80.tgf,5879,20024,0.000579354,5,162,62,93.2097,5606
778,2017,2017/C/3/transit-authority-of-river-city_20140813_2016.gml.50.tgf,3324,6204,0.0005615,17,1080,508,5.41732,437
779,2017,2017/C/3/WS_300_24_70_70.tgf,300,3600,0.04,1,1,1,300.0,300
780,2017,2017/C/3/WS_300_24_90_30.tgf,300,3600,0.04,1,1,1,300.0,300
781,2017,2017/C/3/WS_300_32_50_30.tgf,300,4800,0.0533333,1,1,1,300.0,300
782,2017,2017/C/3/WS_300_32_50_70.tgf,300,4800,0.0533333,1,1,1,300.0,300
783,2017,2017/C/3/WS_300_32_70_10.tgf,300,4800,0.0533333,1,1,1,300.0,300
784,2017,2017/C/3/WS_300_32_70_30.tgf,300,4800,0.0533333,1,1,1,300.0,300
785,2017,2017/C/3/WS_300_32_70_50.tgf,300,4800,0.0533333,1,1,1,300.0,300
786,2017,2017/C/3/WS_400_24_50_50.tgf,400,4800,0.03,1,1,1,400.0,400
787,2017,2017/C/3/WS_400_24_70_70.tgf,400,4800,0.03,1,1,1,400.0,400
788,2017,2017/C/3/WS_400_24_90_30.tgf,400,4800,0.03,1,1,1,400.0,400
789,2017,2017/C/3/WS_400_24_90_70.tgf,400,4800,0.03,1,1,1,400.0,400
790,2017,2017/C/3/WS_400_32_50_10.tgf,400,6400,0.04,1,1,1,400.0,400
791,2017,2017/C/3/WS_400_32_50_70.tgf,400,6400,0.04,1,1,1,400.0,400
792,2017,2017/C/3/WS_500_16_50_10.tgf,500,4000,0.016,1,1,1,500.0,500
793,2017,2017/C/3/WS_500_16_50_30.tgf,500,4000,0.016,1,1,1,500.0,500
794,2017,2017/C/3/WS_500_16_50_50.tgf,500,4000,0.016,1,1,1,500.0,500
795,2017,2017/C/3/WS_500_16_90_70.tgf,500,4000,0.016,1,1,1,500.0,500
796,2017,2017/C/3/WS_500_24_30_30.tgf,500,6000,0.024,1,1,1,500.0,500
797,2017,2017/C/3/WS_500_24_30_70.tgf,500,6000,0.024,1,1,1,500.0,500
798,2017,2017/C/3/WS_500_32_30_30.tgf,500,8000,0.032,1,1,1,500.0,500
799,2017,2017/C/3/WS_500_32_30_50.tgf,500,8000,0.032,1,1,1,500.0,500
800,2017,2017/C/1/admbuster_10000.tgf,10000,14998,0.00014998,1,10000,0,0.0,1
801,2017,2017/C/1/admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0.0,1
802,2017,2017/C/1/admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0.0,1
803,2017,2017/C/1/admbuster_8000.tgf,8000,11998,0.000187469,1,8000,0,0.0,1
804,2017,2017/C/1/afinput_exp_acyclic_indvary1_step1_batch_yyy08.tgf,39,869,0.571335,3,10,1,30.0,30
805,2017,2017/C/1/afinput_exp_acyclic_indvary1_step5_batch_yyy07.tgf,26,27,0.0399408,3,24,1,3.0,3
806,2017,2017/C/1/afinput_exp_acyclic_indvary3_step4_batch_yyy05.tgf,15,2,0.00888889,1,15,0,0.0,1
807,2017,2017/C/1/afinput_exp_acyclic_indvary3_step7_batch_yyy09.tgf,15,4,0.0177778,1,15,0,0.0,1
808,2017,2017/C/1/afinput_exp_cycles_indvary1_step6_batch_yyy02.tgf,48,877,0.380642,3,19,1,30.0,30
809,2017,2017/C/1/BA_100_90_3.tgf,101,191,0.0187237,5,10,4,23.75,45
810,2017,2017/C/1/BA_120_20_5.tgf,121,145,0.0099037,5,96,12,3.08333,7
811,2017,2017/C/1/BA_120_70_3.tgf,121,204,0.0139335,5,37,10,9.4,62
812,2017,2017/C/1/BA_60_60_2.tgf,61,97,0.0260683,5,24,5,8.4,18
813,2017,2017/C/1/BA_80_20_4.tgf,81,97,0.0147843,5,64,11,2.54545,4
814,2017,2017/C/1/bluestar-or-us.gml.20.tgf,24,29,0.0503472,3,18,4,2.5,3
815,2017,2017/C/1/bw2.pfile-3-05.pddl.6.cnf.tgf,315,521,0.00525069,21,181,34,4.94118,10
816,2017,2017/C/1/bw3.pfile-3-04.pddl.2.cnf.tgf,490,944,0.0039317,43,410,44,2.81818,38
817,2017,2017/C/1/calaveras-transit_20151216_1707.gml.50.tgf,32,82,0.0800781,3,4,3,10.3333,23
818,2017,2017/C/1/ER_100_100_3.tgf,102,5101,0.490292,1,1,1,102.0,102
819,2017,2017/C/1/ER_100_70_1.tgf,101,3575,0.350456,1,1,1,101.0,101
820,2017,2017/C/1/ER_300_40_1.tgf,301,18006,0.19874,1,1,1,301.0,301
821,2017,2017/C/1/ER_300_40_9.tgf,301,17935,0.197956,1,1,1,301.0,301
822,2017,2017/C/1/ER_300_80_4.tgf,301,36045,0.397843,1,1,1,301.0,301
823,2017,2017/C/1/ferry2.pfile-L2-C2-06.pddl.6.cnf.tgf,353,594,0.00476691,22,222,39,4.35897,6
824,2017,2017/C/1/ferry2.pfile-L3-C2-02.pddl.2.cnf.tgf,528,1012,0.00363005,43,411,51,3.29412,26
825,2017,2017/C/1/ferry2.pfile-L3-C3-010.pddl.2.cnf.tgf,740,1433,0.00261687,53,590,62,3.41935,39
826,2017,2017/C/1/grd_1222_5_4.tgf,1222,37401,0.0250461,3,416,1,807.0,807
827,2017,2017/C/1/grd_3018_3_7.tgf,3018,137019,0.0150433,3,392,1,2627.0,2627
828,2017,2017/C/1/grd_489_5_8.tgf,489,5944,0.0248577,3,352,1,138.0,138
829,2017,2017/C/1/grd_5178_1_1.tgf,5178,134016,0.00499842,3,470,1,4709.0,4709
830,2017,2017/C/1/grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464.0,7464
831,2017,2017/C/1/massachusetts_cuttyhunkferryco_2015-11-13.gml.50.tgf,2,2,0.5,1,1,1,2.0,2
832,2017,2017/C/1/mv-start-zrt_20120319_0356.gml.50.tgf,1311,2744,0.00159654,8,403,159,6.71069,527
833,2017,2017/C/1/nc-state-university-wolfline_20150227_1735.gml.50.tgf,109,224,0.0188536,4,9,3,34.3333,97
834,2017,2017/C/1/scc_1221_40_5_24.tgf,1221,128738,0.0863526,3,5,5,244.2,277
835,2017,2017/C/1/scc_386_50_10_21.tgf,386,11626,0.0780289,3,8,8,48.25,57
836,2017,2017/C/1/scc_397_70_5_18.tgf,397,5048,0.0320286,10,30,30,13.2333,21
837,2017,2017/C/1/scc_992_60_20_12.tgf,992,59553,0.0605174,9,20,20,49.6,68
838,2017,2017/C/1/sembuster_150.tgf,150,2650,0.117778,51,100,100,1.5,2
839,2017,2017/C/1/sembuster_300.tgf,300,10300,0.114444,101,200,200,1.5,2
840,2017,2017/C/1/sembuster_60.tgf,60,460,0.127778,21,40,40,1.5,2
841,2017,2017/C/1/stb_234_487.tgf,234,1406,0.0256776,3,26,1,209.0,209
842,2017,2017/C/1/stb_373_251.tgf,373,2491,0.0179042,3,43,1,331.0,331
843,2017,2017/C/1/stb_459_480.tgf,459,3271,0.0155258,3,35,1,425.0,425
844,2017,2017/C/1/stb_463_93.tgf,463,2077,0.0096889,3,41,1,423.0,423
845,2017,2017/C/1/WS_100_12_30_30.tgf,100,600,0.06,1,1,1,100.0,100
846,2017,2017/C/1/WS_200_28_70_10.tgf,200,2800,0.07,1,1,1,200.0,200
847,2017,2017/C/1/WS_300_32_10_10.tgf,300,4800,0.0533333,1,1,1,300.0,300
848,2017,2017/C/1/WS_300_32_10_50.tgf,300,4800,0.0533333,1,1,1,300.0,300
849,2017,2017/C/1/WS_500_8_30_10.tgf,500,2000,0.008,3,8,1,493.0,493
850,2017,2017/C/4/a1210993_20150717_0403.gml.80.tgf,7346,15646,0.000289936,14,615,426,16.8005,4696
851,2017,2017/C/4/admbuster_1000000.tgf,1000000,1499998,0.000420452,1,1000000,0,0.0,1
852,2017,2017/C/4/admbuster_1500000.tgf,1500000,2249998,0.000602877,1,1500000,0,0.0,1
853,2017,2017/C/4/admbuster_2000000.tgf,2000000,2999998,0.00216536,1,2000000,0,0.0,1
854,2017,2017/C/4/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
855,2017,2017/C/4/admbuster_2500000.tgf,2500000,3749998,0.0045588,1,2500000,0,0.0,1
856,2017,2017/C/4/admbuster_500000.tgf,500000,749998,0.000840902,1,500000,0,0.0,1
857,2017,2017/C/4/chicago_2016-01.gml.20.tgf,14812,20948,9.55e-05,20,10447,2345,2.86141,27
858,2017,2017/C/4/connexxion-archiver_20140107_0020.gml.20.tgf,6806,10487,0.000226395,17,4390,920,3.62609,157
859,2017,2017/C/4/connexxion-archiver_20151219_0119.gml.20.tgf,6939,10250,0.000212878,14,4742,1067,3.05904,85
860,2017,2017/C/4/connexxion-archiver_20151219_0119.gml.50.tgf,6939,12745,0.000264695,16,2422,1075,5.20186,268
861,2017,2017/C/4/dallas_2015-09-21.gml.20.tgf,11301,14645,0.000114672,25,8727,1901,2.35402,23
862,2017,2017/C/4/dart-archiver_20111024_0319.gml.50.tgf,11579,18625,0.000138917,30,5322,2621,3.38726,237
863,2017,2017/C/4/dart-archiver_20111024_0319.gml.80.tgf,11579,22364,0.000166804,17,1539,1137,9.83026,4633
864,2017,2017/C/4/ER_400_10_2.tgf,401,7993,0.0497074,1,1,1,401.0,401
865,2017,2017/C/4/ER_400_10_3.tgf,401,8129,0.0505532,1,1,1,401.0,401
866,2017,2017/C/4/ER_400_10_6.tgf,401,8042,0.0500121,1,1,1,401.0,401
867,2017,2017/C/4/ER_400_10_7.tgf,401,7894,0.0490917,1,1,1,401.0,401
868,2017,2017/C/4/ER_400_10_8.tgf,401,8002,0.0497634,1,1,1,401.0,401
869,2017,2017/C/4/ER_400_10_9.tgf,401,7829,0.0486875,1,1,1,401.0,401
870,2017,2017/C/4/ER_400_20_3.tgf,401,16107,0.100167,1,1,1,401.0,401
871,2017,2017/C/4/ER_500_10_10.tgf,501,12592,0.0501671,1,1,1,501.0,501
872,2017,2017/C/4/ER_500_10_1.tgf,501,12587,0.0501472,1,1,1,501.0,501
873,2017,2017/C/4/ER_500_10_2.tgf,501,12398,0.0493942,1,1,1,501.0,501
874,2017,2017/C/4/ER_500_10_3.tgf,501,12547,0.0499878,1,1,1,501.0,501
875,2017,2017/C/4/ER_500_10_4.tgf,501,12502,0.0498086,1,1,1,501.0,501
876,2017,2017/C/4/ER_500_10_5.tgf,501,12458,0.0496333,1,1,1,501.0,501
877,2017,2017/C/4/ER_500_10_6.tgf,501,12586,0.0501432,1,1,1,501.0,501
878,2017,2017/C/4/ER_500_10_7.tgf,501,12443,0.0495735,1,1,1,501.0,501
879,2017,2017/C/4/ER_500_10_8.tgf,501,12637,0.0503464,1,1,1,501.0,501
880,2017,2017/C/4/ER_500_10_9.tgf,501,12568,0.0500715,1,1,1,501.0,501
881,2017,2017/C/4/ER_500_20_2.tgf,501,25270,0.100677,1,1,1,501.0,501
882,2017,2017/C/4/ER_500_20_3.tgf,501,24928,0.0993143,1,1,1,501.0,501
883,2017,2017/C/4/ER_500_20_7.tgf,501,25095,0.0999797,1,1,1,501.0,501
884,2017,2017/C/4/ER_500_20_9.tgf,501,25113,0.100051,1,1,1,501.0,501
885,2017,2017/C/4/grd_14359_5_3.tgf,14359,5160215,0.0250276,3,500,1,13860.0,13860
886,2017,2017/C/4/grd_14484_5_2.tgf,14484,5242744,0.0249909,3,786,1,13699.0,13699
887,2017,2017/C/4/grd_14653_5_6.tgf,14653,5367469,0.0249986,3,4673,1,9981.0,9981
888,2017,2017/C/4/grd_14665_5_10.tgf,14665,5378385,0.0250085,3,1062,1,13604.0,13604
889,2017,2017/C/4/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
890,2017,2017/C/4/la-metro_20101211_0848.gml.20.tgf,8596,13625,0.000184393,19,5343,1217,3.67297,412
891,2017,2017/C/4/la-metro_20101211_0848.gml.50.tgf,8596,16968,0.000229635,19,2409,1068,6.79307,2487
892,2017,2017/C/4/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
893,2017,2017/C/4/massachusetts_bay_2015-12.gml.50.tgf,7358,13582,0.000250867,23,2453,1087,5.51242,1896
894,2017,2017/C/4/metro-los-angeles_20151216_1820.normalized.gml.80.tgf,8294,19620,0.000285214,13,538,359,22.6045,5697
895,2017,2017/C/4/metropolitan-atlanta-rapid-transit-authority_20151217_1331.gml.80.tgf,7341,15880,0.000294673,16,513,370,19.4541,2186
896,2017,2017/C/4/metropolitan-transit-authority-of-harris-county_20150228_0202.gml.50.tgf,6067,12009,0.000326256,22,1978,1055,4.87583,1074
897,2017,2017/C/4/mta-maryland-archiver_20111026_0315.gml.50.tgf,6943,12568,0.000260718,20,2518,1151,4.84448,1464
898,2017,2017/C/4/pace-suburban-bus-service_20121002_0305.gml.80.tgf,15605,32971,0.000135396,20,1580,1171,12.9769,4805
899,2017,2017/C/4/pittsburgh_bing_2015-11-23.gml.50.tgf,6396,11057,0.000270284,22,2519,1200,4.23083,168
900,2017,2017/C/4/pittsburgh_CleverTrip_2015-11-4.gml.80.tgf,6396,13383,0.000327142,18,514,362,17.2486,3040
901,2017,2017/C/4/port-authority-of-allegheny-county_20140619_0109.gml.80.tgf,6322,13190,0.000330017,14,534,368,16.7283,3671
902,2017,2017/C/4/rijard.barnes_20150215_0640.gml.80.tgf,9029,20687,0.000253757,11,579,398,22.2312,5414
903,2017,2017/C/4/rpsrute@ruter.no_20150309_1432.gml.50.tgf,12451,28437,0.000183432,13,2490,811,13.2824,8486
904,2017,2017/C/4/rpsrute@ruter.no_20150319_1558.gml.80.tgf,12594,34597,0.000218128,9,475,229,53.9214,11575
905,2017,2017/C/4/rpsrute@ruter.no_20151217_2005.gml.20.tgf,12455,22436,0.00014463,18,6248,1090,6.6945,4547
906,2017,2017/C/4/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
